total_price,total_freight,total_items,unique_products,unique_sellers,order_month,order_day_of_week,order_hour,estimated_delivery_days,total_payment_value,max_payment_installments,payment_types_count,average_item_price,freight_ratio,items_per_seller,seller_diversity,is_weekend,is_business_hour,is_year_end,month_sin,month_cos,hour_sin,hour_cos,log_total_price,log_total_freight,items_x_price,is_late_delivery
27.38,9.0,1,1,1,3,5,18,42,59.4,2,1,27.38,0.32870708546384225,1.0,1.0,1,1,0,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,3.3456846717318967,2.302585092994046,27.38,0
50.35,32.36,1,1,1,10,6,0,24,59.57,3,1,50.35,0.6427010923535252,1.0,1.0,1,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,3.9386649363745674,3.507357577490546,50.35,0
224.11,110.27,3,3,3,9,6,9,32,105.38,6,1,74.70333333333333,0.49203516130471636,1.0,1.0,1,1,0,-1.0,-1.8369701987210297e-16,0.7071067811865476,-0.7071067811865475,5.416589171626073,4.711959680169609,672.33,0
168.4,151.49,5,5,5,9,6,13,36,328.71,10,3,33.68,0.89958432304038,1.0,1.0,1,1,0,-1.0,-1.8369701987210297e-16,-0.2588190451025208,-0.9659258262890683,5.132262782217954,5.027099020126921,842.0,0
304.48,15.09,1,1,1,11,0,23,38,374.88,1,1,304.48,0.049559905412506565,1.0,1.0,0,0,1,-0.5000000000000004,0.8660254037844384,-0.25881904510252157,0.9659258262890681,5.721884310020183,2.7781979610042917,304.48,0
277.58,40.36,1,1,1,7,1,10,27,97.33,3,1,277.58,0.14539952446141655,1.0,1.0,0,1,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,5.629705271259885,3.7223142302001735,277.58,0
74.99,49.53,1,1,1,10,5,21,41,91.64,12,2,74.99,0.6604880650753434,1.0,1.0,1,0,0,-0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474,4.330601752681694,3.9225672193038172,74.99,0
80.11,31.09,2,2,2,5,3,2,28,152.79,10,1,40.055,0.38809137436025465,1.0,1.0,0,0,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,4.395806258082254,3.4685444551217657,160.22,0
29.3,25.19,1,1,1,4,2,7,20,379.54,10,2,29.3,0.8597269624573379,1.0,1.0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9659258262890683,-0.25881904510252063,3.4111477125153233,3.2653776585196206,29.3,0
38.89,31.96,1,1,1,10,0,8,41,57.25,12,1,38.89,0.8218050912831062,1.0,1.0,0,0,0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,3.686125665917315,3.495294705041271,38.89,0
80.14,54.0,2,2,2,3,3,3,44,46.52,1,1,40.07,0.6738208135762416,1.0,1.0,0,0,0,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,4.396176057778301,4.007333185232471,160.28,0
43.7,36.45,1,1,1,8,0,2,34,57.78,1,1,43.7,0.834096109839817,1.0,1.0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,3.7999735016195233,3.6230067099632284,43.7,0
26.39,42.99,1,1,1,5,4,3,20,69.93,1,1,26.39,1.6290261462675255,1.0,1.0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7071067811865476,0.7071067811865476,3.3101779832749867,3.7839623353606284,26.39,0
135.35,67.06,3,3,3,9,4,14,23,93.13,1,1,45.11666666666667,0.49545622460288147,1.0,1.0,0,1,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,4.9152251092915975,4.22038966907276,406.04999999999995,0
86.6,10.11,1,1,1,12,4,3,16,140.32,6,1,86.6,0.11674364896073904,1.0,1.0,0,0,1,-2.4492935982947064e-16,1.0,0.7071067811865476,0.7071067811865476,4.472780997942346,2.4078456036515385,86.6,0
54.81,32.31,1,1,1,10,5,3,33,231.3,3,1,54.81,0.5894909688013137,1.0,1.0,1,0,0,-0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476,4.021953064800342,3.5058576522055884,54.81,0
150.85,26.77,1,1,1,6,6,19,45,325.97,1,1,150.85,0.17746105402717932,1.0,1.0,1,0,0,1.2246467991473532e-16,-1.0,-0.9659258262890684,0.2588190451025203,5.022893191491757,3.323956301318708,150.85,0
197.95,84.72999999999999,3,3,3,12,5,5,39,150.08,1,1,65.98333333333333,0.42803738317757006,1.0,1.0,1,0,1,-2.4492935982947064e-16,1.0,0.9659258262890683,0.25881904510252074,5.293053536872938,4.451202822690664,593.8499999999999,0
52.34,45.62,1,1,1,4,3,23,42,149.06,1,1,52.34,0.8716087122659533,1.0,1.0,0,0,0,0.8660254037844387,-0.4999999999999998,-0.25881904510252157,0.9659258262890681,3.9766865187538682,3.842029633607611,52.34,0
48.17,14.46,1,1,1,6,5,16,31,88.27,12,1,48.17,0.30018683828108783,1.0,1.0,1,1,0,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,3.895283681423848,2.738256043159276,48.17,0
82.17,8.46,1,1,1,7,4,5,17,39.35,6,1,82.17,0.10295728368017526,1.0,1.0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9659258262890683,0.25881904510252074,4.420886705880596,2.247072383063787,82.17,0
59.23,26.53,1,1,1,9,3,18,20,22.3,6,1,59.23,0.44791490798581807,1.0,1.0,0,1,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,4.09817056705563,3.315276319154516,59.23,0
246.51,34.01,1,1,1,10,5,23,16,118.82,1,1,246.51,0.13796600543588494,1.0,1.0,1,0,0,-0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681,5.511450985232928,3.555633734966574,246.51,0
86.68,50.98,2,2,2,12,2,7,29,146.37,10,1,43.34,0.5881402861098292,1.0,1.0,0,0,1,-2.4492935982947064e-16,1.0,0.9659258262890683,-0.25881904510252063,4.473693823199706,3.950859029213344,173.36,0
17.04,40.67,1,1,1,6,4,22,31,651.72,12,1,17.04,2.386737089201878,1.0,1.0,0,0,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,2.8925915146344776,3.7297814454343623,17.04,0
15.1,8.81,1,1,1,2,1,22,29,168.27,3,1,15.1,0.5834437086092715,1.0,1.0,0,0,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,2.7788192719904172,2.2834022735772717,15.1,0
290.61,77.45,3,3,3,10,6,21,23,143.23,3,1,96.87,0.2665083789270844,1.0,1.0,1,0,0,-0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474,5.675417293099305,4.362461479179042,871.83,0
215.06,18.25,1,1,1,6,2,17,42,40.65,1,1,215.06,0.0848600390588673,1.0,1.0,0,1,0,1.2246467991473532e-16,-1.0,-0.9659258262890683,-0.25881904510252063,5.375556146888839,2.9575110607337933,215.06,0
57.94,21.03,1,1,1,11,3,6,23,19.94,1,1,57.94,0.3629616845012082,1.0,1.0,0,0,1,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,4.076519977309548,3.092405160814252,57.94,0
63.690000000000005,66.12,2,2,2,11,5,2,41,119.74,3,1,31.845000000000002,1.0381535562882713,1.0,1.0,1,0,1,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,4.169606630055894,4.206482062158951,127.38000000000001,0
30.95,34.84,1,1,1,9,2,22,24,231.35,1,1,30.95,1.1256865912762521,1.0,1.0,0,0,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,3.4641721808235437,3.57906458810673,30.95,0
251.54,165.99,5,5,5,1,0,8,22,122.88,2,1,50.308,0.6598950465134771,1.0,1.0,0,0,0,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,5.531569652010535,5.117933930384341,1257.7,0
189.55,46.61,2,2,2,1,1,18,26,41.38,6,1,94.775,0.24589817989976256,1.0,1.0,0,1,0,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,5.249914627319869,3.8630428232064276,379.1,0
68.79,8.74,1,1,1,9,3,20,31,53.08,1,1,68.79,0.1270533507777293,1.0,1.0,0,0,0,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,4.245490733029061,2.2762411176544437,68.79,0
46.5,29.4,1,1,1,5,3,7,38,195.76,1,1,46.5,0.632258064516129,1.0,1.0,0,0,0,0.49999999999999994,-0.8660254037844387,0.9659258262890683,-0.25881904510252063,3.8607297110405954,3.414442608412176,46.5,0
49.7,21.98,1,1,1,4,2,4,44,90.0,1,1,49.7,0.44225352112676053,1.0,1.0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,3.9259259105971376,3.1346242724206097,49.7,0
152.36,114.97,3,3,3,1,3,17,26,273.88,1,1,50.78666666666667,0.7545943817274875,1.0,1.0,0,1,0,0.49999999999999994,0.8660254037844387,-0.9659258262890683,-0.25881904510252063,5.032788098737389,4.753331536968612,457.08000000000004,0
203.58,97.12,3,3,3,4,1,20,24,80.85,12,1,67.86,0.4770606149916495,1.0,1.0,0,0,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,5.320959097028862,4.5861912193902885,610.74,0
48.51,30.24,1,1,1,12,1,0,45,143.14,3,1,48.51,0.6233766233766234,1.0,1.0,0,0,1,-2.4492935982947064e-16,1.0,0.0,1.0,3.9021746693733315,3.441699324971485,48.51,0
25.79,38.55,1,1,1,7,4,18,23,171.03,1,1,25.79,1.4947654129507562,1.0,1.0,0,1,0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,3.2880286835565173,3.677565694213663,25.79,0
227.44,84.12,3,3,3,10,6,7,41,33.12,1,1,75.81333333333333,0.36985578614139997,1.0,1.0,1,0,0,-0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063,5.4312735937966625,4.444062025593334,682.3199999999999,0
160.21,49.14,1,1,1,6,6,11,15,115.01,3,1,160.21,0.30672242681480555,1.0,1.0,1,1,0,1.2246467991473532e-16,-1.0,0.258819045102521,-0.9659258262890682,5.082707862887907,3.914819092730147,160.21,0
39.27,39.3,1,1,1,9,4,23,34,53.83,6,1,39.27,1.0007639419404124,1.0,1.0,0,0,0,-1.0,-1.8369701987210297e-16,-0.25881904510252157,0.9659258262890681,3.695606774863363,3.696351468952637,39.27,0
223.76,61.92,2,2,2,12,4,13,45,50.43,1,1,111.88,0.2767250625670361,1.0,1.0,0,1,1,-2.4492935982947064e-16,1.0,-0.2588190451025208,-0.9659258262890683,5.415033166243997,4.1418640781900775,447.52,0
36.24,42.27,1,1,1,5,1,12,41,60.52,12,1,36.24,1.1663907284768211,1.0,1.0,0,1,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,3.617383452408866,3.7674595542367935,36.24,0
20.3,40.73,1,1,1,8,1,8,34,271.52,2,1,20.3,2.0064039408866994,1.0,1.0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,3.0587070727153796,3.731220294603461,20.3,0
216.08,72.53999999999999,2,2,2,8,1,7,34,31.32,2,1,108.04,0.3357089966679007,1.0,1.0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,-0.25881904510252063,5.380265949195204,4.297829475873126,432.16,0
132.0,14.7,1,1,1,4,6,13,15,54.86,10,1,132.0,0.11136363636363636,1.0,1.0,1,1,0,0.8660254037844387,-0.4999999999999998,-0.2588190451025208,-0.9659258262890683,4.890349128221754,2.7536607123542622,132.0,1
37.02,35.48,1,1,1,12,6,14,45,53.96,6,1,37.02,0.9584008643976227,1.0,1.0,1,1,1,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,3.6381123370602833,3.5967641652061304,37.02,0
71.04,31.79,1,1,1,12,5,23,40,239.32,1,1,71.04,0.4474943693693693,1.0,1.0,1,0,1,-2.4492935982947064e-16,1.0,-0.25881904510252157,0.9659258262890681,4.277221520307755,3.4901235908565567,71.04,0
149.03,16.259999999999998,2,2,2,10,6,4,15,69.22,12,1,74.515,0.10910554921827818,1.0,1.0,1,0,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,5.010835274098922,2.848391685655282,298.06,0
36.55,24.31,1,1,1,4,0,9,18,25.41,3,1,36.55,0.6651162790697674,1.0,1.0,0,1,0,0.8660254037844387,-0.4999999999999998,0.7071067811865476,-0.7071067811865475,3.6256733782101436,3.2311995745570328,36.55,0
39.76,36.04,1,1,1,7,4,8,18,27.96,1,1,39.76,0.9064386317907445,1.0,1.0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,3.707701208354524,3.6119984097779785,39.76,0
48.5,14.16,1,1,1,10,1,4,18,98.7,3,1,48.5,0.29195876288659794,1.0,1.0,0,0,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,3.901972669574645,2.7186603802142257,48.5,0
211.99,75.0,3,3,3,12,4,18,34,122.25,1,1,70.66333333333334,0.35379027312609085,1.0,1.0,0,1,1,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,5.361245216250509,4.330733340286331,635.97,0
351.75,75.59,5,5,5,1,1,22,37,143.71,10,1,70.35,0.21489694385216773,1.0,1.0,0,0,0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,5.865759590732924,4.338466519921502,1758.75,0
39.44,49.17,1,1,1,7,0,20,16,310.46,1,1,39.44,1.2467038539553754,1.0,1.0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,3.6998193941522706,3.9154172384961616,39.44,1
358.57,106.55,4,4,4,4,6,4,45,30.9,1,1,89.6425,0.2971525782971247,1.0,1.0,1,0,0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,5.884908873088399,4.677955855713739,1434.28,0
92.4,56.17,2,2,2,7,3,1,43,50.55,10,1,46.2,0.6079004329004328,1.0,1.0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.25881904510252074,0.9659258262890683,4.536891345234797,4.04602928527588,184.8,0
19.82,45.21,1,1,1,10,0,21,16,279.94,1,1,19.82,2.281029263370333,1.0,1.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474,3.035914063186823,3.833196224882175,19.82,0
24.46,20.53,1,1,1,6,3,19,35,103.44,1,1,24.46,0.839329517579722,1.0,1.0,0,0,0,1.2246467991473532e-16,-1.0,-0.9659258262890684,0.2588190451025203,3.2371085931292605,3.0694473113762717,24.46,0
26.72,49.12,1,1,1,3,3,14,37,33.51,1,1,26.72,1.8383233532934131,1.0,1.0,0,1,0,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,3.3221541743217022,3.9144201300278674,26.72,0
35.14,36.72,1,1,1,8,6,2,40,14.87,1,1,35.14,1.0449630051223677,1.0,1.0,1,0,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,3.5874002851640823,3.6301904577652566,35.14,0
31.63,44.67,1,1,1,10,0,21,31,84.7,1,1,31.63,1.4122668352829593,1.0,1.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474,3.4852321106052293,3.821441627196908,31.63,0
503.11,77.91,4,4,4,2,2,17,33,553.16,6,1,125.7775,0.1548567907614637,1.0,1.0,0,1,0,0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063,6.22279449822569,4.368307962532944,2012.44,0
45.82,14.37,1,1,1,2,5,8,42,36.04,1,1,45.82,0.3136185072020951,1.0,1.0,1,0,0,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,3.846310462062765,2.7324175575505043,45.82,0
139.2,13.02,2,2,2,3,6,0,17,29.03,3,1,69.6,0.0935344827586207,1.0,1.0,1,0,0,1.0,6.123233995736766e-17,0.0,1.0,4.94306997460049,2.640484881606444,278.4,0
230.68,105.47,4,4,4,10,6,1,36,168.92,12,1,57.67,0.4572134558696029,1.0,1.0,1,0,0,-0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683,5.445357109197351,4.667863255326515,922.72,0
600.27,196.51,5,5,5,4,3,3,15,159.8,1,1,120.054,0.32736935045896015,1.0,1.0,0,0,0,0.8660254037844387,-0.4999999999999998,0.7071067811865476,0.7071067811865476,6.399044084899999,5.285789215970766,3001.35,0
347.59000000000003,150.64,4,4,4,1,4,17,42,286.94,3,1,86.89750000000001,0.43338415949825937,1.0,1.0,0,1,0,0.49999999999999994,0.8660254037844387,-0.9659258262890683,-0.25881904510252063,5.8538964465012,5.021509290648134,1390.3600000000001,0
78.54,29.2,1,1,1,3,6,8,37,242.42,1,2,78.54,0.3717850776674306,1.0,1.0,1,0,0,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,4.376260039779544,3.407841924380824,78.54,0
28.26,15.6,1,1,1,4,2,5,40,277.56,10,1,28.26,0.5520169851380042,1.0,1.0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9659258262890683,0.25881904510252074,3.3762213955919784,2.8094026953624978,28.26,0
76.07,48.62,1,1,1,11,2,18,39,35.53,1,1,76.07,0.639148153016958,1.0,1.0,0,1,1,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,4.344714099789901,3.9043939782636548,76.07,0
246.11,98.52,3,3,3,7,0,8,44,24.06,2,1,82.03666666666668,0.4003088050058916,1.0,1.0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,5.509833581621267,4.600358628990869,738.33,0
94.32,37.2,2,2,2,11,4,8,34,63.27,6,1,47.16,0.39440203562340975,1.0,1.0,0,0,1,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,4.557239652230542,3.6428355156125294,188.64,0
18.67,10.57,1,1,1,4,6,12,24,131.37,1,1,18.67,0.5661489019817889,1.0,1.0,1,1,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,2.979094632400968,2.448415541205585,18.67,0
60.48,34.14,1,1,1,7,1,21,34,52.99,1,1,60.48,0.564484126984127,1.0,1.0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.7071067811865477,0.7071067811865474,4.118711918670395,3.559340082758951,60.48,0
19.69,22.77,1,1,1,10,6,4,20,38.28,10,1,19.69,1.1564245810055864,1.0,1.0,1,0,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,3.029650491757452,3.1684242813721024,19.69,0
188.52,54.36,3,3,3,9,1,5,41,61.06,12,1,62.84,0.28835136855506044,1.0,1.0,0,0,0,-1.0,-1.8369701987210297e-16,0.9659258262890683,0.25881904510252074,5.24449455985053,4.0138573113094145,565.5600000000001,0
245.58,129.6,4,4,4,4,3,9,18,199.93,1,1,61.395,0.5277302711947226,1.0,1.0,0,1,0,0.8660254037844387,-0.4999999999999998,0.7071067811865476,-0.7071067811865475,5.5076864844404065,4.8721392168423305,982.32,1
28.33,11.9,1,1,1,9,4,3,16,964.39,6,1,28.33,0.4200494175785387,1.0,1.0,0,0,0,-1.0,-1.8369701987210297e-16,0.7071067811865476,0.7071067811865476,3.3786108829893595,2.5572273113676265,28.33,0
143.08,43.79,1,1,1,8,2,23,23,222.07,10,1,143.08,0.30605255800950515,1.0,1.0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.25881904510252157,0.9659258262890681,4.9703687008677,3.8019849002192085,143.08,0
126.15,43.3,1,1,1,12,4,14,24,602.19,12,1,126.15,0.3432421720174395,1.0,1.0,0,1,1,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,4.845367491868129,3.7909846770510898,126.15,0
133.93,50.650000000000006,2,2,2,1,5,5,39,365.37,6,1,66.965,0.3781826327185844,1.0,1.0,1,0,0,0.49999999999999994,0.8660254037844387,0.9659258262890683,0.25881904510252074,4.904756125442696,3.9444901955656477,267.86,0
307.08,35.98,1,1,1,5,2,18,38,88.2,10,1,307.08,0.11716816464764881,1.0,1.0,0,1,0,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,5.730359489506653,3.610377225958979,307.08,0
61.54,24.84,1,1,1,3,1,15,40,184.95,12,2,61.54,0.4036399090022749,1.0,1.0,0,1,0,1.0,6.123233995736766e-17,-0.7071067811865471,-0.7071067811865479,4.135806352029695,3.2519236789144013,61.54,0
44.87,45.99,1,1,1,6,1,23,27,112.8,1,1,44.87,1.0249609984399377,1.0,1.0,0,0,0,1.2246467991473532e-16,-1.0,-0.25881904510252157,0.9659258262890681,3.8258113086090804,3.849934813114724,44.87,0
61.34,38.22,1,1,1,3,6,19,17,115.73,1,1,61.34,0.6230844473426801,1.0,1.0,1,0,0,1.0,6.123233995736766e-17,-0.9659258262890684,0.2588190451025203,4.132603274339191,3.6691868207682004,61.34,1
39.08,23.73,1,1,1,3,0,18,29,203.83,12,1,39.08,0.6072159672466735,1.0,1.0,0,1,0,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,3.6908774567766094,3.208017081533325,39.08,0
38.19,41.73,1,1,1,2,1,19,29,53.75,2,1,38.19,1.0926944226237234,1.0,1.0,0,0,0,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203,3.66842161221154,3.7549012496559335,38.19,0
25.95,18.65,1,1,1,5,0,0,15,48.95,12,1,25.95,0.7186897880539499,1.0,1.0,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,3.2939832973550063,2.9780773383152703,25.95,0
336.63,71.87,3,3,3,11,2,20,27,225.52,1,1,112.21,0.2134984998366159,1.0,1.0,0,0,1,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,5.821950621333,4.288677031682191,1009.89,0
39.14,22.91,1,1,1,9,6,5,37,78.67,2,1,39.14,0.585334695963209,1.0,1.0,1,0,0,-1.0,-1.8369701987210297e-16,0.9659258262890683,0.25881904510252074,3.692373343368192,3.1742967814702334,39.14,0
58.96,9.79,1,1,1,9,3,3,20,24.25,6,1,58.96,0.16604477611940296,1.0,1.0,0,0,0,-1.0,-1.8369701987210297e-16,0.7071067811865476,0.7071067811865476,4.093677673234397,2.378619779270043,58.96,0
13.82,47.44,1,1,1,4,3,6,20,398.42,2,1,13.82,3.4327062228654124,1.0,1.0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,2.695977619867941,3.8803259186848913,13.82,0
25.63,24.96,1,1,1,5,2,20,33,66.57,12,1,25.63,0.9738587592664847,1.0,1.0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,3.282038399825841,3.2565568918358894,25.63,0
72.18,41.04,1,1,1,1,0,2,24,144.84,1,1,72.18,0.56857855361596,1.0,1.0,0,0,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,4.292922159591061,3.7386215460087504,72.18,0
382.64,130.01999999999998,4,4,4,9,0,17,40,159.67,12,1,95.66,0.33979719841103906,1.0,1.0,0,1,0,-1.0,-1.8369701987210297e-16,-0.9659258262890683,-0.25881904510252063,5.94970461285975,4.87534998330373,1530.56,0
55.1,52.63,2,2,2,2,2,14,24,105.49,1,1,27.55,0.9551724137931035,1.0,1.0,0,1,0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,4.027135812528651,3.9821086129948338,110.2,0
63.81,57.14,2,2,2,6,3,22,16,72.22,6,1,31.905,0.8954709293214229,1.0,1.0,0,0,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,4.171459912439625,4.06285389513073,127.62,0
6.88,20.99,1,1,1,11,2,2,18,59.43,12,1,6.88,3.050872093023256,1.0,1.0,0,0,1,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,2.064327903869788,3.09058780456667,6.88,1
43.37,40.14,1,1,1,7,1,16,29,122.36,1,1,43.37,0.9255245561448007,1.0,1.0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,3.792563565390818,3.716980884224811,43.37,0
219.36,25.69,1,1,1,9,1,17,38,398.99,1,1,219.36,0.11711342086068563,1.0,1.0,0,1,0,-1.0,-1.8369701987210297e-16,-0.9659258262890683,-0.25881904510252063,5.395262572604516,3.284288963416433,219.36,0
56.43,35.1,1,1,1,11,0,3,20,136.53,3,1,56.43,0.6220095693779905,1.0,1.0,0,0,1,-0.5000000000000004,0.8660254037844384,0.7071067811865476,0.7071067811865476,4.0505668148762055,3.586292865338835,56.43,0
26.020000000000003,40.28,2,2,2,3,3,12,43,60.43,1,1,13.010000000000002,1.5480399692544196,1.0,1.0,0,1,0,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,3.296577332532053,3.720378121173307,52.040000000000006,0
9.25,11.73,1,1,1,9,5,16,39,97.04,1,1,9.25,1.2681081081081083,1.0,1.0,1,1,0,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,2.327277705584417,2.543961412569315,9.25,0
20.91,12.5,1,1,1,1,1,10,29,94.59,1,1,20.91,0.5978000956480153,1.0,1.0,0,1,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,3.086943153607375,2.6026896854443837,20.91,0
68.25,80.22999999999999,2,2,2,6,3,18,35,24.5,12,1,34.125,1.1755311355311353,1.0,1.0,0,1,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,4.237723145067448,4.397284637062862,136.5,0
247.86,72.25999999999999,3,3,3,11,6,19,30,31.05,2,1,82.62,0.29153554425885575,1.0,1.0,1,0,1,-0.5000000000000004,0.8660254037844384,-0.9659258262890684,0.2588190451025203,5.516890489347485,4.294014757350668,743.58,0
156.19,29.68,1,1,1,2,6,22,33,230.02,12,1,156.19,0.1900249695883219,1.0,1.0,1,0,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,5.057455264740146,3.4236109764990554,156.19,0
10.31,7.81,1,1,1,5,2,6,30,240.56,1,1,10.31,0.7575169738118331,1.0,1.0,0,0,0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,2.425687290128029,2.175887439948088,10.31,0
79.94,13.75,1,1,1,10,3,1,23,70.04,1,1,79.94,0.1720040030022517,1.0,1.0,0,0,0,-0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683,4.393708139447719,2.691243082785829,79.94,0
156.88,11.54,1,1,1,12,5,12,42,82.25,10,1,156.88,0.07355940846506884,1.0,1.0,1,1,1,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,5.061835250794647,2.5289235352047745,156.88,0
80.23,10.39,1,1,1,8,1,13,26,93.1,3,1,80.23,0.1295026797955877,1.0,1.0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.2588190451025208,-0.9659258262890683,4.397284637062863,2.432735777459091,80.23,0
73.61,48.37,1,1,1,5,5,16,35,33.3,1,1,73.61,0.6571118054612145,1.0,1.0,1,1,0,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,4.312274546483423,3.8993429522707714,73.61,0
81.23,38.66,1,1,1,7,3,14,21,326.56,1,1,81.23,0.4759325372399359,1.0,1.0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,4.409520198982804,3.68034312309165,81.23,0
136.33,104.18,4,4,4,9,5,19,34,444.04,6,1,34.0825,0.7641751632069244,1.0,1.0,1,0,0,-1.0,-1.8369701987210297e-16,-0.9659258262890684,0.2588190451025203,4.922386788542191,4.655673168161198,545.32,0
